title,bedrooms,price,location,post_time
RENT STABILIZE 3 Bed Free Utilities! PRIME LOCATION. INCLUDES FREE ELE,,"$5,999",east village,1/13
RENT STABILIZED. Real 3 Bed!! Free Utilities! (Free Electric and HIGH,,"$5,995",east village,1/13
LARGE 2 BED. ALL UTILITIES INCLUDED (FREE ELECTRIC/CABLE!!). RENT STAB,,"$4,400",gramercy,1/13
LARGE 2 BED. ALL UTILITIES INCLUDED (FREE ELECTRIC/CABLE!!). RENT STAB,,"$4,400",east village,1/13
Large renovated 1 Bedroom convertible to 2 bedroom apartment available,,"$1,900",midwood,1/13
Apartment for Rent (Month to Month),,"$3,300",upper east side,1/13
DUPLEX IN PRIME LOCATION!!,,"$3,200",clinton hill,1/13
Brooklyn Heights 1BR Luxury Condo,,"$4,675",brooklyn heights,1/13
STUNNING 3 BED!! W/D IN UNIT!!,,"$3,000",brooklyn,1/13
Spacious 3 bedroom apartment in a Great Crown Heights Location!!,,"$3,499",crown heights,1/13
MASSIVE 3 BED 2 Bath!! W/D IN UNIT!!,,"$3,200",brooklyn,1/13
4 BR/2 Bath Apartment - $2800 w/flexibility,,"$2,800",bellerose,1/13
"$2,1oo XXL 1Bed 1Bath CONDO w/Elevator+Laundry+Dishwasher",,$2,off austin street,1/13
TWO BED DUPLEX WITH BACKYARD! February 1 move-in!,,"$2,950",bushwick,1/13
**MASSIVE** FIRST FLOOR APARTMENT IN CROWN HEIGHTS!,,"$2,250",crown heights,1/13
Beautiful 1Bed/1Bath + Roof access in Prime Crown Heights!,,"$2,104",crown heights/franklin ave,1/13
Wonderful 2 Bedroom apartment located in the East Village,,"$3,350",east village,1/13
RENT STABILIZED. LARGE 1 BED. ALL UTILITIES INCLUDED. Prime location!!,,"$4,095",gramercy,1/13
"Beautiful 1Bed/1Bath Right by prospect park! Steps to the B,Q Trains!",,"$2,195",prospect park south,1/13
RENT STABILIZED. LARGE 1 BED. ALL UTILITIES INCLUDED. Prime location!!,,"$4,095",east village,1/13
RIVERDALE !! 1 TRAIN HARDWOOD FLOOR HUGE PREWAR GEM,,"$3,000",riverdale manhattan college,1/13
BRAND NEW! 2Bed/1Bath Prime prospect park south! Right by the park,,"$2,795",prospect park south,1/13
$4750 - 4 Bedrooms apartment with Washer and Dryer,,"$4,750",harlem,1/13
$4500 - 4 bedroom apartment with great layout in Harlem,,"$4,500",harlem,1/13
$2500 - Perfect student apartment in Morningside Heights,,"$2,500",morningside heights,1/13
**APARTMENT FOR RENT IN FAR ROCKAWAY**,,"$3,300",far rockaway,1/13
🌟 Awesome 2 Bedroom Apartment located in Bedstuy! $2500,,"$2,500",bedstuy,1/13
**STUDIO FOR RENT IN FOREST HILLS**,,"$1,400",forest hills,1/13
**APARTMENT FOR RENT IN VALLEY STREAM**,,"$3,600",valley stream,1/13
62ND STREET AND ROOSEVELT AVE ONE BEDROOM NEAR #7 TRAIN,,"$1,495",woodside,1/13
**HOUSE FOR RENT IN BALDWIN**,,"$3,999",baldwin,1/13
**HOUSE FOR RENT IN FOREST HILLS**,,"$4,000",forest hills,1/13
51ST ST & SKILLMAN AVE BEAUTIFUL ONE BEDROOM AVAILABLE,,"$1,700",sunnyside,1/13
39TH STREET AND 50TH AVE BEAUTIFUL ONE BEDROOM AVAILABLE,,"$1,650",sunnyside,1/13
Incredible 2 bedroom with office!!,,"$2,300",ozone park/woodhaven,1/13
Lovely 2 bdrm in the ❤️ of Hamilton Hts,,"$2,260",hamilton heights,1/13
"Spacious 3 bedroom, Midtown EAST! Exposed Brick, Balcony, NO FEE! ASAP",,"$5,495",midtown east,1/13
BRAND NEW Studio/ Heart of Bushwick!2 Blocks away from Maria Hernandez,,"$2,500",bushwick,1/13
LARGE ONE BEDROOM FREE STORAGE PRIVATE BACKYARD! WASHER AND DRYER! CON,,"$3,800",brooklyn,1/13
Large 1 Bedroom in Prime Prospect Lefferts Gardens!,,"$2,395",prospect lefferts gardens/prospect park,1/13
Spacious 1 Bedroom in Prime Prospect Heights,,"$2,395",prospect heights/prospect park,1/13
"**AMAZING** WLSBRG APARTMENT W/ *GYM, ELEVATOR, LAUNDRY, BIKE ROOM*",,"$3,800",williamsburg,1/13
SHORT TERM RENTAL! 2 MONTHS OK! FURNSIHED!,,"$3,800",brooklyn,1/13
**BRAND NEW STUNNING 2 BED/ 2 BATH APT IN EAST WILLIAMSBURG*NO FEE**,,"$3,460",williamsburg,1/13
"Beautiful, sunlit 1 Bedroom 1 bath in Hell's Kitchen",,"$2,550",midtown west,1/13
AMAZING DEAL! JUST MINUTES From MARIA HENANDEZ & Dekalb L  BIG LIVINGR,,"$2,900",bushwick,1/13
"SICK HUGE! LOFT-LIKE Reno'd Apt, LAUNDRY IN UNIT! Window In Livingroom",,"$3,300",bushwick,1/13
AMAZING DEAL! DEKALB L TRAIN! Windows in Livingroom! TONS OF LIGHT!,,"$2,600",bushwick,1/13
SUN LIGHT SUN BRIGHT STUDIO IN ELEVATOR LAUNDRY BUILDING - NEAR THE 7,,"$2,000",sunnyside / woodside,1/13
Basic 1 bedroom . Nice area .,,"$1,850",midwood @ kingshighway b/q subway,1/13
Brand new building-studio-1 and 2 beds-elevator-gym-no fee,,"$3,799",east williamsburg,1/13
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,,"$3,000",stuyvsent height,1/13
"Sun Drenched 1 bdr, 1.5 bath Brooklyn Apt",,"$2,763",brooklyn,1/13
🌟 2 Bed + Home Office! Prime Bushwick! $3200,,"$3,200",bushwick,1/13
🌟 Best 4 Bed on Market! Bushwick L/M Train! $3850,,"$3,850",bushwick,1/13
🌟Massive Crown Heights 3 bed 2 bath! $3250!,,"$3,250",crown heights,1/13
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,,"$2,200",flatbush,1/13
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2950,,"$2,950",brooklyn,1/13
Large Alcove Studio-exposed brick-heat and hot water included.,,"$2,195",bedstuy,1/13
Brand new building-studio-1 and 2 beds-elevator-gym-no fee,,"$3,400",east williamsburg,1/13
No fee - 2 bed with private balcony - 1 month free!,,"$2,971",middle village,1/13
2 Bedroom in Fort Greene,,"$2,950",east northport,1/13
Stunning 1BD/1BATH in Top of The Line Building With Shared Backyard,,"$3,000",williamsburg,1/13
3 Bedroom Apt for rent,,"$2,300",yonkers,1/13
🛑PROSPECT PARK🟢NEW 2BR/Backyard/Laundry B/Q/2/5Train No Fee,,"$2,999",prospect lefferts gardens,1/13
"Luxury 1 BR(800sf),$2118,Hardwd,W/D,Terr,Dwntwn",,"$2,118",stamford,1/13
AWESOME 2-3 BEDROOM APARTMENT,,"$2,350",staten island-stapleton,1/13
NO FEE | 24hr Doorman | Roof Deck | Central Air | UWS | GYM,,"$4,150",upper west side,1/13
NO FEE | 24hr Doorman | Roof Deck | A/C | Pets Allowed | GYM,,"$2,900",upper west side,1/13
NO FEE | 24hr Doorman | Central Park | A/C | Pets Allowed | GYM,,"$2,650",upper west side,1/13
Incredible and Massive 2 Bedroom/ 2 Bathroom Apartment in Prime Bushwi,,"$3,799",bushwick,1/13
24hr Doorman | Central Park | A/C | Pets Allowed | Dishwasher,,"$2,950",upper west side,1/13
24hr Doorman | Penn Station | GYM | Pets Allowed | Dishwasher,,"$2,950",midtown west,1/13
24hr Doorman | Roof-Deck | GYM | Pets Allowed | Dishwasher,,"$2,950",gramercy,1/13
Doorman Building | Studio | Dishwasher | Grand Central Station,,"$2,800",midtown east,1/13
Amazing 1 BR/ HUESPACE/open kitchen/closet /great location,,"$3,600",murray hill,1/13
3 Bedroom in Prime Bushwick! Feb 1st or asap move in!,,"$3,500",brooklyn,1/13
Washer and dry in unit - 4 Bedroom in prime bushwick!,,"$4,000",brooklyn,1/13
Wow! You'll love this amazing 2 bed 2 bath home in Elmsford,,"$3,495",elmsford,1/13
3 bedroom for the price of 2,,"$1,850",yonkers,1/13
1 bedroom Apartment for Rent,,"$1,550",yonkers,1/13
3 bedroom for rent,,"$2,300",yonkers,1/13
Beautiful   1 Bedroom | 1 Bath In Kew Gardens,,"$1,800",kew gardens,1/13
BEAUTIFUL/ SPACIOUS/STUDIO/SUNNY&BRIGHT/BALCONY/CITY VIEW /,,"$2,695",murray hill,1/13
4 bed 2 Bath duplex House for rent,,"$3,800",bellerose,1/13
1 Bedroom All UTILITIES included,,"$2,000",park slope,1/13
Apartamento 3 dormitorios1.5 baños,,"$2,850",flushing,1/13
3 Bedroom for the price of two $1800.00,,"$1,800",yonkers,1/13
**NEWLY RENOVATED SPACIOUS 3 BED/ 2 BATH APT IN CROWN HEIGHTS*NO FEE**,,"$3,000",crown heights,1/13
1 Bedroom available soon,,"$1,550",yonkers,1/13
Massive Luxury 1BD w/ Dining Alcove & King Size Bedroom - Call to view,,"$3,750",midtown,1/13
Large Studio - 405 Webster Avenue,,"$1,500",new rochelle,1/13
The right place for you! Beautiful 2 bed / 2 bath - prime location!,,"$3,575",elmsford,1/13
Pet friendly community in Elmsford. 2 BD / 2 BA. Call for tour!,,"$3,575",elmsford,1/13
The right place for you! Beautiful 2 bed / 2 bath - prime location!,,"$3,029",elmsford,1/13
"Spacious Open concept 1 BR with terrace, Attic",,"$1,800",bronx,1/13
GORGEOUS STUDIO IN CROWN HEIGHTS FOR A GREAT PRICE! TONS OF AMENITIES,,"$2,000",crown heights,1/13
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,,"$3,000",crown heights,1/13
SPACIOUS*ALMOST NEW*LAUNDRY*DISHWASHER*PARKING*CLOSE TO ALL*CAT OK****,,"$1,995",white plains,1/13
LARGE  ONE BEDROOM  * ELEVATOR * LAUNDRY  * MUST SEE,,"$1,675",bedford park/fordham,1/13
HUGE 3 BED 1.5 BATH DUPLEX IN BEDSTUY! PRIVATE YARD & SHARED LAUNDRY!,,"$3,500",bedstuy,1/13
