title,bedrooms,price,location,post_time
"2BR DUPLEX near LIRR and #7Train,NEWkit/DISH,2BathsWASH/DRY,officeYARD",,"$3,000",woodside near jackson heights,1/23
lease break in fabulous 2 bd 2ba in LIC,,"$5,200",long island city,1/23
Run don't Walk-to this charming 2 Bed,,"$3,295",upper east side,1/23
"3BR,GRANITEkit,2fullBathsL-shapeDR/LR,WASHER/DRYER,C/AIR",,"$2,600",bayside near whitestone and douglaston,1/23
"HALF MONTH FEE3BRnearLIRR,Eat-n-Kit,L-ShapeDR/LR,1.5BathWOODfl,BALCONY",,"$2,400",north flushing near bayside and whitestone,1/23
"Mott & Prince: No-Fee Renovated 2-bedroom w washer & dryer, dishwasher",,"$4,595",nolita / bowery,1/23
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/23
LUXURY 1 BDMR APT AVAILABLE IN PRIME ASTORIA***LOTS OF AMENITIES**,,"$2,934",astoria,1/23
"1BRwithYARD/DECK,NEW QUARTZkit/StainlessSteelAppl,WOODflrRENOVATEDbath",,"$2,300",queens village,1/23
MODERN 2 BDRM GEM AVAILABLE IN BEDSTUY**ASAP MOVE IN***GREAT LOCATION,,"$2,695",bedford stuyvesyant,1/23
SUPER SUNNY 2 BDRM PENTHOUSE AVAILABLE IN PRIME BUSHWICK*PRIVATE PATIO,,"$3,150",bushwick,1/23
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,400",gowanus,1/23
"HALF MONTH FEE3BR,NEW QUARTZkit/STAINLESS STEELapp,NEWbathWOODfl,C/AIR",,"$2,700",whitestone near north flushing and bayside,1/23
SPACIOUS 2 BDRM AVAILABLE IN BUSHWICK***ASAP MOVE IN***GREAT LOCATION,,"$2,550",bushwick,1/23
2 bedroom apartment in Ridgewood-Open layout,,"$2,600",ridgewood,1/23
SUPER SPACIOUS 3 BDRM DUPLEX W/BACKYARD IN RIDGEWOOD**GREAT DEAL**,,"$3,695",ridgewood,1/23
UNDER PRICE!  2 BEDROOM IN BUSHWICK NEXT TO L TRAIN,,"$2,600",bushwick,1/23
SMALL STUDIO BY QUICK RENTAL FOR RENT,,"$1,200",laurelton,1/23
Lovely 1 bedroom,,$80,east harlem,1/23
SPACIOUS & NEW 1BR Apt. w/ Balcony,,"$3,055",forest hills,1/23
FURNISH STUDIO 24H DOORMAN  FIDI,,"$3,000",financial district,1/23
LARGE 2BED 1BATH- LAUNDRY IN UNIT! NO FEE!,,"$2,895",midtown west,1/23
"2BR,YARD,near BAYSIDE LIRR,RENOVATED Kit and Bath,WOODflr,CENTRAL Air",,"$2,000",bayside near douglaston and little neck,1/23
Incredibly SPACIOUS Studio Apt. Available NOW,,"$2,695",forest hills,1/23
"FEE NEGOTIABLE,1BR near BAYSIDE LIRR,HUGE YARD for BBQ Grill, AbsentLL",,"$1,900","bayside near lirr station, douglaston and little neck",1/23
"1BR near BAYSIDE LIRR,NEWkit,NEWbath,HUGE BedroomNEW WOODflr,AbsentLL",,"$1,750",bayside near north flushing and douglaston,1/23
!!HUGE PRIVATE OUTDOOR ROOF DECK!!  !!STEPS TO RIVERSIDE PARK!!,,"$3,495",upper west side,1/23
**STUNNING NEW 2 BED/ 1 BATH APT NEAR PROSPECT PARK**NO FEE**,,"$3,500",prospect park,1/23
KIPS BAY BRIGHT 🌞 LAUNDRY ELAVATOR 29ST &2ND AVE,,"$2,600",murray hill,1/23
MASSIVE 2 BEDROOM 1.5 BATH PLUS A BASMENT**SHARED BACKYARD IN CLINTON HILL! NO F,,"$3,000",clintonhill,1/23
"$1,6oo XL STUDIO w/Rooftop ~ PETS OK!",,$1,10mins to manhattan - lowery st,1/23
"BIEN VENIDOS ROOMATES CERCA A TODO, SE PUEDE USAR COMO 2 DORMITORIOS",,"$1,650","woodside, sunnyside, astoria, jackson heights, elmhurst",1/23
BRIGHT studio apartment in ASTORIA,,"$1,700","astoria, queens",1/23
A BEAUTIFUL 2 bedroom in Staten Island!,,"$2,125",staten island,1/23
3 bedroom in Staten Island!,,"$2,350",staten island,1/23
1 bedroom apartment,,"$1,600",staten island,1/23
**NEWLY RENOVATED 1 BED/ 1 BATH APT NEAR PROSPECT PARK**NO FEE**,,"$3,000",prospect heights,1/23
NEWLY renovated 1 bedroom apartment in STATEN ISLAND,,"$1,800",staten island,1/23
BEAUTIFULLY renovated 1 bedroom apartment in STATEN ISLAND,,"$1,650",staten island,1/23
**GORGEOUS MASSIVE 4 BED/ 2 BATH APT IN PRIME BUSHWICK*NO FEE**,,"$4,125",bushwick,1/23
NO FEE Luxury Studio w/ South-Facing City Views & Granite Kitchen in F,,"$2,950",financial district,1/23
Charming 1 Bedroom in Kensington! Short walk to the F/G Trains!,,"$2,150",kensington,1/23
"Great Value*True 3 bed & 2 bath, Great natural light, lots of closet s",,"$2,600",crown heights,1/23
NO FEE Luxury Studio with North East Views & Granite Kitchen in FiDi!,,"$3,425",financial district,1/23
* 3 BED WITH MASTER BATHROOM * NATURAL LIGHT * SEPARATE KITCHEN,,"$2,599",brooklyn,1/23
jackson heights 1 bed elevator laundry rent stabilized,,"$1,750",jackson heights,1/23
Rooms For Rent In Brooklyn,,"$1,000",brooklyn,1/23
LARGE APARTMENT,,"$1,380",jersey city,1/23
"Beautiful 2 bedroom in prime location, close to all......",,"$2,700",chinatown / lit italy,1/23
A BRANDE new apartment in Brooklyn !,,"$2,400","brooklyn, ny",1/23
NO FEE | 24hr Doorman | Renovated | Roof-Deck | Media Room,,"$5,800",upper west side,1/23
LARGE NEW 3 BEDROOM 2 BATHROOMS. HASA WELCOME,,"$3,200",bronx,1/23
NO FEE | 24hr Doorman | Renovated | Roof-Deck | Media Room,,"$3,700",upper west side,1/23
24hr Doorman | Roof-Deck | GYM | Pool | Laundry on Floor | Garage,,"$6,360",midtown east,1/23
24hr Doorman | Roof-Deck | GYM | Pool | Laundry on Floor | Garage,,"$5,424",midtown east,1/23
24hr Doorman | Roof-Deck | GYM | Pool | Laundry on Floor | Garage,,"$4,210",midtown east,1/23
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,,"$2,900",crown heights,1/23
"GORGEOUS STUDIO DUPLEX 1.5 BATH IN CROWN HEIGHTS! YARD, LAUNDRY, ROOF!",,"$2,300",crown heights,1/23
GORGEOUS 1 BED 1 BATH IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,,"$2,300",clinton hill,1/23
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING! LOTS OF AMENITIES NO FEE!*,,"$2,400",farragut,1/23
LIC-Studio-no fee-Amenities-GYM-3 Lounges/Laundry/Roof/Bike/AC/Dish,,"$2,600",lic,1/23
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,,"$2,750",crown heights,1/23
24hr Doorman | Roof-Deck | GYM | Pool | Laundry on Floor | Garage,,"$3,565",midtown east,1/23
24hr Doorman | Roof Deck | Central Air | POOL | GYM,,"$3,865",upper east side,1/23
24hr Doorman | Roof Deck | Central Air | POOL | GYM,,"$3,220",upper east side,1/23
24hr Doorman | Roof Deck | Central Air | POOL | GYM,,"$3,590",upper east side,1/23
24hr Doorman | Roof Deck | Central Air | POOL | GYM,,"$4,888",upper east side,1/23
Large & Renovated 1BR w/ Dishwasher in Elevator/Laundry Bldg By Park,,"$2,295",prospect park south / flatbush / ditmas park,1/23
1 Bedroom / 1 Bathroom,,"$1,700",east elmhurst,1/23
Brand new building-studio-1 and 2 beds-elevator-gym-no fee,,"$3,799",east williamsburg,1/23
"Spacious, Private 3 or 4 BR Apartment, Walk to Train",,"$3,800","wilton, ct",1/23
Beautiful garden level 2 bed/1 bath residence backyard access PLG!,,"$3,000",prospect lefferts gardens,1/23
CO-OP UNIT*SPACIOUS*GARAGE*VERY CLOSE TO SHOPS/RESTAURANTS/RR*,,"$2,100",white plains,1/23
SPACIOUS*ALMOST NEW*LAUNDRY*DISHWASHER*PARKING*CLOSE TO ALL*CAT OK****,,"$1,995",white plains,1/23
No Brokers Fee! 2 bedroom apt in Stuy Heights $2800!,,"$2,800",stuyvesant heights,1/23
ALL UTILITIES INCLUDED*PORCH*NEW APPLIANCES*HEAT INCLUDED*,,"$2,895",yonkers,1/23
🛑 (pet friendly) 1BR gr8 size {$2735} available now ☚☟☛ 👀,,"$2,735",upper east side,1/23
4 bedroom at a 3 bedroom price,,"$2,400",yonkers,1/23
spacious one bedroom avaiable now,,"$1,550",yonkers,1/23
Beautiful 1 Bedroom Apt in Pelham Bay,,"$1,700",pelham bay,1/23
Sunny Bed-Stuy 2 bed Close to AC train,,"$3,050",bed-stuy,1/23
"in quiet residential area of Yonkers,large 1 bed apartment!",,"$1,600",yonkers(cross county shopping center),1/23
Massive Studio UWS 72nd St - Prewar Luxury DM Bldg,,"$3,400",upper west side,1/23
"Large Bronx 1 bedroom apartment,ready to move in!",,"$1,650",east treamont av(parkchester),1/23
"Large 2 bedrooms apt,quiet area,utilites included!",,"$1,700",pelham gardens(astor av),1/23
Beautiful 2 Bedroom 2 Bathroom Duplex,,"$3,950",woodside,1/23
1bedroom apt,,"$1,550",brooklyn ny,1/23
Short term rental  Spacious 3 bed/ 2 bath apt in Bushwick,,"$3,300",bushwick,1/23
👀 natural bright studio [$2360] pet friendly + gas & electric👍 peek,,"$2,360",upper east side,1/23
Large 1 Bedroom in Crown Heights! Video available!,,"$1,795",crown heights,1/23
Furnished One-Bedroom (shared backyard),,"$3,600",park slope,1/23
For Rent in Kensington Brooklyn,,"$2,500","304 east 5 street brooklyn, ny",1/23
UNDER PRICE!  2 BEDROOM IN BUSHWICK NEXT TO L TRAIN,,"$2,600",bushwick,1/23
4BEDROOM DUPLEX / ENDLESS NATURAL LIGHT / 2 BATHROOMS**NO FEE,,"$5,400",williamsburg,1/23
Spacious 3 bed 3 bath apt in Williamsburg,,"$4,800",williamsburg,1/23
DUPLEX**PRVATE ROOFDECK**ENDLESS LIGHT**2 BATHROOM**NO FEE,,"$2,900",crown heights,1/23
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,,"$2,700",stuyvsent height,1/23
