title,bedrooms,price,location,post_time
Modern art inspired 1Bed/outdoor space!,,"$2,950",brooklyn,1/26
1BR Duplex Available on Tree-lined Gramercy Street,,"$3,750",gramercy,1/26
Triplex with HUGE outdoor deck and Parking Space!,,"$5,999",park slope,1/26
39TH STREET AND 50TH AVE BEAUTIFUL ONE BEDROOM AVAILABLE,,"$1,700",sunnyside,1/26
No Fee 3 bed/2 bath Garden Duplex in Crown Heights,,"$3,250",brooklyn,1/26
No Fee 3bed/1bath in Stuy Heights,,"$3,100",brooklyn,1/26
Charming bright 3 bed available immediately!,,"$3,000",greenpoint,1/26
"$1,400 / 1br - 200ft2 - Dormitory Rooms available for NYC College Stud",,"$1,400",upper west side,1/26
AMAZING LARGE 3 BEDROOM APT WITH BALCONY ON THIRD FLOOR PRIVATE HOUSE,,"$3,000",bayside,1/26
High Floor 1 Bedroom with Amazing Views of Downtown,,"$4,126",midtown west,1/26
"Beautiful 3Br in bedstuy, no fee!",,"$3,162",brooklyn,1/26
COMPLETELY RENOVATED 1 BEDROOM APARTMENT IN ASTORIA,,"$2,200",astoria,1/26
89TH STREET AND 55TH AVE GORGEOUS ONE BEDROOM NEAR TRAIN,,"$1,700",elmhurst,1/26
"Beautiful 3Br apartment in Bedstuy / Clinton Hill, amenities building",,"$3,483",brooklyn,1/26
Cute Studio near Pratt/Fort Greene Park,,"$2,395",clinton hill,1/26
Amazing Furnished charming studio located in of Chelsea. Luxury Buildi,,"$2,700",chelsea,1/26
*MASSIVE* SUPER SUNNY 4 BED 1.5 BATH AVAILABLE FOR FEBRUARY 1 MOVE IN!,,"$3,800",ridgewodd,1/26
Stunning Studio located in the UWS. 1 block away to Central Park 1 mon,,"$3,481",upper west side,1/26
"NO FEE. Amazing 1 Bed + Home Office in a DM, Elevator, Condo Finishes",,"$4,300",financial district,1/26
High Floor 2 Bedroom with unobstructed views of Manhattan,,"$5,000",long island city,1/26
Stunning Duplex with Outdoor Space,,"$3,600",williamsburg,1/26
50TH STREET AND QUEENS BLVD ONE BEDROOM NEAR #7 TRAIN AND 25MIN TO  N,,"$1,700",sunnyside,1/26
65TH STREET AND WOODSIDE AVE ONE BEDROOM NEAR #7 TRAIN AND 25MIN TO N,,"$1,700",woodside,1/26
Gorgeous 3 bed 1 bath space for an amazing price!,,"$2,600",bedstuy,1/26
2 LARGE BR APT IN BAY RIDGE,,"$3,000","bayridge,brooklyn",1/26
3 BEDROOM 1 BATHROOM - 7 EXPRESS STOP - LIGHT & BRIGHT!,,"$3,100",woodside,1/26
2 bedroom Apt,,"$2,400",elizabeth,1/26
SHORT TERM RENTAL IN KIPS BAYMURRAY HILL,,"$2,825",murray hill,1/26
MASSIVE 2 Bed/1 Bath. Large Bedrooms. UTILITIES INCLUDED. NEW,,"$4,582",east village,1/26
-------Storefront / Office space For Rent-------- Prime Astoria-------,,"$2,500",astoria,1/26
📍EAST VILLAGE - Spacious 1 bdr apartment for rent fully furnished,,"$3,200",east village,1/26
"$1,3oo STUDIO ~ UTILITIES INCLUDED",,$1,"roosevelt avenue, main street - flushing",1/26
STUNNING 2 BED WITH BALCONY! ~ AVAILABLE ASAP!,,"$2,800",bedford-stuyvesant,1/26
"$1,6oo XL STUDIO w/Rooftop ~ PETS OK!",,$1,10mins to manhattan - lowery st,1/26
SPACIOUS 4 BED / 2 BATH IN PRIME LOCATION ~ RIGHT OFF MYRTLE WYCKOFF,,"$3,800",ridgewood,1/26
Luxurious Studio Apartment Minutes from Manhattan,,"$2,995",downtown brooklyn,1/26
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,,"$2,900",crown heights,1/26
CHEAP THREE BED FLAT -  AVAILABLE NOW😳😳,,"$2,600",ocean hill,1/26
Beautiful 3 bed with Backyard on Hancock!,,"$2,900",bushwick,1/26
GORGEOUS NEW 2 BED WITH LAUNDRY IN THE UNIT!! large living room,,"$2,500",flatbush,1/26
PRIME TRIBECA 2 BED 2 BATH FULL SERVICE,,"$7,500",tribeca,1/26
"216 E 90 Gorgeous 1 bed. Charming, Bright, Big. Hurry ! will go quickl",,"$2,450",upper east side,1/26
Brand New Luxury Building in Central Location,,"$4,473",harlem / morningside,1/26
MASSIVE 1 Bed/1 Bath. King-sized Bedroom. UTILITIES INCLUDED. New,,"$4,245",east village,1/26
"NO FEE 2 Bed 2 Bath Floor to Ceiling Windows ,Pool, Gym",,"$7,500",financial district,1/26
LARGE 1 BED  FLEX 2 FIDI,,"$3,500",financial district,1/26
1 BED WITH HOME OFFICE  LUXURY 24 HOUR DOORMAN/ELEVATOR BUILDING! FREE,,"$4,400",financial district,1/26
"$1,900/Month, Newly Renovated 2 Br Apt Queens",,"$1,900","arverne ,  queens",1/26
Gorgeous 1Br in a new amenities building in Williamsburg - no fee!,,"$4,570",brooklyn,1/26
TWO BED DUPLEX WITH BACKYARD! February 1 move-in!,,"$2,800",bushwick,1/26
New RedHook 2bdr,,"$3,754",red hook,1/26
Beautiful studio in Bronx ny,,"$1,200",pelham parkway,1/26
2nd Floor apartment near E. 94 St and Rockaway,,"$2,600","canarsie, brooklyn",1/26
TOP FLOOR=RENOVATED=MASSIVE CLOSET SPACE=HIGH END CONDO FINISHES,,"$4,000",tribeca,1/26
