title,bedrooms,price,location,post_time
Luxury One Bedroom Murray Hill (E 36th & 2nd) - DM/GYM/Laundry,,"$3,450",murray hill,1/18
SUNNY 2 BOX BEDROOM JUST UPDATED ! 1 1/2 BATHS  GREAT LOCATION,,"$2,300",maspeth  middle  village,1/18
ASAP MOVE ► STUDIO ► HEAT HOT WATER AND GAS INCLUDED,,"$1,600",7 train - 40th st,1/18
TRUE 3BR with Washer/Dryer/D-W/PARKING__Bay Ridge Dyker Heights sunset,,"$3,595",bay ridge,1/18
Apartment for rent,,"$1,800",woodhaven,1/18
AMAZING 2BED IN *PLG* *PRIVATE ROOFDECK* *RIGHT NEAR PROSPECT PARK*,,"$2,500",prospect lefferts gardens,1/18
Beautiful Lux Studio in the Heart of FiDi,,"$2,675",financial district,1/18
Spacious Unit in FiDi Luxury High Rise,,"$3,995",financial district,1/18
SPACIOUS AND FLOWING UNIT ON TOP FLOOR LUXURY HIGH RISE IN THE HEART O,,"$2,995",financial district,1/18
Utilities included in studio Apt 2 blocks to LIRR station,,"$1,550",queens village,1/18
Enormous Rent Stabilized 1br/1ba w/ Dishwasher + Laundry Avail 2/1,,"$1,905",inwood / wash hts,1/18
Modern and open layout 2 bed / 1 bath apartment near Prospect Park,,"$2,500",prospect lefferts gardens,1/18
3 Bed 2 Bath// W/d in bdlg***NO FEE**,,"$3,000",ridgewood,1/18
"[NO FEE] Don’t Settle for Less - modern, spacious, sunny & AFFORDABLE",,"$3,300",myrtle l/seneca m,1/18
🛑MUST SEE🛑LARGE 3BR/2Bath @L/M Train Laundry No Fee,,"$3,099",bushwick,1/18
Large 2Bed w/WD in the Heart of Park Slope! 1 month free on 18M Lease,,"$3,850",park slope/prospect park,1/18
Condo Style 1 Bed,,"$3,700",brooklyn,1/18
🔥🔥___7th Ave___🔥___1st Street___🔥🔥 Park Slope near Prospect Park,,"$2,700",park slope - north park slope____🔥_____🔥_____🔥___________,1/18
🔥🔥___1st Street___🔥___7th Ave___🔥🔥 Park Slope near Prospect Park,,"$2,700",park slope - north park slope____🔥_____🔥_____🔥___________,1/18
Modern art inspired 1Bed/outdoor space!,,"$2,950",brooklyn,1/18
MIDTOWN WEST GEM-TRUE 2 BR_LAUDRY_SPACIOUS LAYOUT,,"$3,275",midtown west,1/18
ARTIST DREAM,,"$3,295",brooklyn ny,1/18
Massive corner 2 BD/2BA With W/D In-Unit & Open CITY Views! NO FEE!!,,"$7,100",prospect heights,1/18
🟥WONT LAST🟩 X LARGE 4BR/2BATH/Laundry in Apt. J/M/Z Train No Fee,,"$3,599",bedstuy/bushwick,1/18
Housec4rent in jamaica,,"$3,000",jamaice,1/18
**GORGEOUS SUNNY 3 BED/ 1 BATH APARTMENT IN CROWN HEIGHTS**,,"$2,750",crown heights,1/18
First Floor Big Modern Free Heat & Hot Water,,"$1,700",north flushing ** whitestone ** bowne park,1/18
Flushing 32Ave/Union Street 2BR 2BATH balcony$2600.,,"$2,600",flushing,1/18
Flushing 35Ave/Parsons Blvd large one bedroom:$2200,,"$2,200",flushing,1/18
HARLEM_SPACIOUS 1 BR_NEW RENO_BARGAIN,,"$2,200",harlem / morningside,1/18
SPACIOUS 2 bed @ BUSHWICK with GYM/ BACKYARD/ WIFI!! No fee,,"$2,600",brooklyn,1/18
Beautiful Large 1Bed/1Bath apartment in Prime Crown Heights!,,"$1,795",crown heights,1/18
[1 Month Free Rent] ✨TRUE 1 bedroom ☛ [$2795} 🗝️ Elevator Bldg ⏱️,,"$2,795",upper east side,1/18
