title,bedrooms,price,location,post_time
Spacious 3 bed +  office 2 bath apt with backyard access,,"$4,100",bedstuy,1/30
two bed two bath in prime Crown Heights!!,,"$3,247",crown heights,1/30
Come make this 4 bed 2 bath gem your new Home (Bushwick),,"$4,000",bushwick,1/30
"SUNNY!*2BR/1BTH*GREAT LOCATION!*4,5,6TRAINS*PRIME UES!*",,"$2,900",upper east side,1/30
The perfect 3 bed + office ~ private outdoor space - laundry in-unit,,"$4,100",bedford-stuyvesant,1/30
Beautiful Sun Drenched 1 Bed + Home Office 1 Bath  *Springfield Garden,,"$2,395",queens village / springfield gardens,1/30
"$2,25o 2Bed 1Bath’s w/Rooftop+Elevator+Laundry",,$2,25mins to midtown - new condo building,1/30
NO-FEE Modern 1 Bed with Stunning Park View & Dishwasher in Kips Bay!,,"$3,740",kips bay,1/30
**GORGEOUS 3 BED/ 1 BATH APT IN EAST FLATBUSH WITH AMENITIES*NO FEE**,,"$2,600",east flatbush,1/30
**APARTMENT FOR RENT IN FOREST HILLS**,,"$1,600",forest hills,1/30
TWO BED DUPLEX WITH BACKYARD! February 1 move-in!,,"$2,700",bushwick,1/30
No Fee* Beautiful Studio with City & River Views  in Long Island City!,,"$3,175",long island city,1/30
Wow!! BEAUTIFUL 2 bed on the border of Bushwick / Bed-Stuy!!,,"$2,800",bedford-stuyvesant,1/30
"LARGE AND MODERN ~ 4 BED, 2 FULL BATHROOMS! ~ GREAT LOCATION",,"$3,800",ridgewood,1/30
studio in Luxury Building FiDi location Free Amenities.,,"$2,950",financial district,1/30
Large Studio Apartment  Close to the #7 Train,,"$1,550",sunnyside,1/30
1 BED WITH HOME OFFICE  LUXURY 24 HOUR DOORMAN/ELEVATOR BUILDING! FREE,,"$4,400",financial district,1/30
Greenpoint Luxury - Gym - Laundry - Beautiful 3 Bed /2 Bath - Elevator,,"$5,300",greenpoint,1/30
"☀️Beautiful 1BR w/ Laundry in Gorgeous Brownstone, blocks from J/Z 👑",,"$2,650","bushwick, brooklyn",1/30
3 BR apt w/even sized rooms☀️great closet space. near Saratoga Park🌲,,"$3,250","stuyvesant heights, brooklyn",1/30
* NEWLY RENOVATED 3 BED * 2 BATHS * HUGE BEDROOMS *,,"$2,999",brooklyn,1/30
**STUNNING SUNNY 3 BED/ 1 BATH APARTMENT IN CROWN HEIGHTS**,,"$2,850",crown heights,1/30
* 2 BED W/ IN UNIT LAUNDRY * NATURAL LIGHT * HEAT AND HOT WATER INCL,,"$2,382",brooklyn,1/30
* HUGE PRIVATE BACKYARD * NEW RENOVATED BATHROOM * KING SIZED BEDROOMS,,"$2,499",brooklyn,1/30
beautiful large 2 room studio all new,,"$1,700",queens,1/30
Crown heights /Prospect heights - Beautiful 1 Bedroom - Heat included,,"$1,995",crown heights,1/30
PLG / Prospect park - Parking - Gym - Elevator - Laundry - No fee!!,,"$2,750",plg,1/30
Williamsburg - Beautiful 2 Bedroom - Heat included - Eat in Kitchen,,"$2,750",e. williamsburg / williamsburg,1/30
**STUNNING 3 BED/ 1 BATH APARTMENT IN CROWN HEIGHTS**,,"$2,995",crown heights,1/30
LUXURY 1 BDRM APT AVAILABLE IN WILLIAMSBURG***LOTS OF AMENITIES***,,"$3,150",williamsburg,1/30
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,350",gowanus,1/30
CHEAP/LARGE 4 BDRM APT IN PRIME BUSHWICK***SUPER SUNNY***ASAP MOVE IN,,"$3,450",bushwick,1/30
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/30
2500sqft Massive Loft Space 2 Bed -- Create your own space,,"$10,500",midtown,1/30
Modern 1 Bedroom Apartment!!,,"$2,400",bushwick,1/30
LARGE 3 Bed in the Heart of Bedstuy!!,,"$2,700",bedstuy,1/30
MASSIVE 3 Bed 2 Bath!!,,"$2,800",bushwick,1/30
NO BROKER FEE ON FURNISHED 3 BEDROOM 2 BATH NEAR BUSTLING FRANKLIN,,"$4,800",crown heights,1/30
Lofted 4 Bed 2 Bath!!! Natural Light,,"$5,000",boerum hill,1/30
Spacious 3 Bed 2 Bath!! Steps away from M train,,"$3,100",ridgewood,1/30
"VERY SPACIOUS 2Bed,By Maria Hernandez 1.5 bath HEAT HOT WATER INCLUDED",,"$2,885",bushwick,1/30
FOR RENT: THREE ROOM APARTMENT,,"$1,600","bronx, ny",1/30
West 71st Street & Columbus Ave! CPW Block! Huge Sunny Renovated! Dish,,"$3,750",upper west side,1/30
"AMAZING LOCATION! HALF Block from Maria Hernadez, Door To Fire Escape!",,"$3,100",bushwick,1/30
NO FEE! New 2.5/2Bath with W/D + Private Terrace in Prime Greenwood!,,"$3,650",greenwood,1/30
