title,bedrooms,price,location,post_time
🌟 Bright Crown Heights 3 Bedroom Apartment! $2800,,"$2,795",crown heights,2/2
🌟Ridgewood 3 Bed 2.5 Bath! Gorgeous! $3500,,"$3,500",ridgewood,2/2
🌟Massive Crown Heights 3 bed 2 bath! $3150!,,"$3,150",crown heights,2/2
🌞 __ NEW SPACIOUS 2 bedroom close to Expres trains on 36th! 🚂____,,"$1,999",greenwood heights / sunset park / industry city / text me,2/2
"Bergen beach 3 bedrooms 2 baths with balcony and parking $3,000",,"$3,000",bergen beach,2/2
Bright and spacious apartment on St. Marks ave,,"$2,725",crown heights,2/2
1 bedroom apartment with garden overlooking NYC/Hoboken cliffs,,"$1,900",new jersey,2/2
"Studio for rent fully renovated Bergen beach $1,200",,"$1,200",bergen beach,2/2
AMAZING WEST CHELSEA 1BED/1BATH,,"$4,750",chelsea,2/2
Apartment in Convenient Location With Updated Features,,"$3,500",bushwick,2/2
"Bensonhurst 85th Street, 2BR, 2nd Floor, D train Bay Parkway Station",,"$1,750",bensonhurst,2/2
Luxury Penthouse Studio (SKY) No Fee,,"$5,500",midtown west,2/2
STUNNING APARTMENT IN LUXURY BUILDING,,"$4,750",murray hill,2/2
Bushwick 1br Near Gates J,,"$2,400",brooklyn,2/2
Corner Unit With Exposed Brick,,"$3,390",brooklyn,2/2
Extremely Bright and Spacious Apartment,,"$2,144",brooklyn,2/2
Massive Apartment with Bedrooms on Opposite Ends and Backyard,,"$3,600",brooklyn,2/2
Spacious 3 bedroom Duplex in Bushwick! NO FEE,,"$3,450",bushwick,2/2
2bedroom apartment with shared rooftop on Nostrand ave,,"$2,499",prospect lefferts garden,2/2
"** MADISON AVENUE PRIME LOCATION* STUNNING, SUNNY, PRE-WAR STUDIO**",,"$2,475",upper east side,2/2
📍EAST VILLAGE - Spacious 1 bdr apartment for rent fully furnished,,"$3,200",east village,2/2
SPACIOUS*ALMOST NEW*LAUNDRY*DISHWASHER*PARKING*CLOSE TO ALL*CAT OK****,,"$1,995",white plains,2/2
UNIQUE*W/D IN UNIT*DISHWASHER*VERY CLOSE TO RR/SHOPS*CAT OK***********,,"$2,100",tarrytown,2/2
Spacious Two Room Studio in the heart of Prospect Heights!,,"$1,999",prospect hts,2/2
Live a life you'll love in a gorgeous renovated 1 bed / 1 bath!,,"$1,835",stamford,2/2
Brand new 2 bedroom. Hasa welcome,,"$2,388",brooklyn,2/2
LARGE NEW 3 BEDROOM 2 BATHROOMS. HASA WELCOME,,"$3,200",bronx,2/2
Beautiful 3 Bedroom City Fepps,,"$3,214",far rockaway,2/2
!!HUGE PRIVATE OUTDOOR ROOF DECK!!  !!STEPS TO RIVERSIDE PARK!!,,"$3,395",upper west side,2/2
"NO FEE!! LARGE 1 BEDROOM, 2 SUBWAY LINES TO THE CITY",,"$1,390",morris heights,2/2
2 bedroom apartment in briarwood,,"$2,100",queens,2/2
1 bedroom apartment in briarwood,,"$1,800",queesn,2/2
GUT RENO!! STUDIO!! ^HUGE^ RENT STABILIZED & LAUNDRY!,,"$1,895",prospect lefferts gardens,2/2
GUT RENO!! STUDIO!! ON THE PARK!! PRIME LOCATION!!,,"$1,950",brooklyn,2/2
Large & Renovated 1BR w/ Dishwasher in Elevator/Laundry Bldg By Park,,"$2,295",prospect park south / flatbush / ditmas park,2/2
2 bedroom Apartment for Rent,,"$2,400",elmsford ny,2/2
Great Studio in FIDI near PACE Available 3/18!,,"$3,982",financial district,2/2
1 room fully completed with furniture,,$900,bronx,2/2
2 bedroom Astoria,,"$2,350",queens,2/2
Large studio Rego park Gem. $1700,,"$1,700",rego park,2/2
"$1,900/Month, *utilities included, Newly Renovated 2 Br Apt Queens",,"$1,900","arverne ,  queens",2/2
2 bedroom apartment 1900,,"$1,900",mount vernon,2/2
"New Construction STUDIO on Goldsmith St near M,R!",,"$1,550",elmhurst,2/2
"New Construction 1BR on Goldsmith St near M,R!",,"$2,050",elmhurst,2/2
"New Construction 2BR/2Bath on Goldsmith St near M,R subway!",,"$2,350",elmhurst,2/2
Upper East Side 1 bed 1 bath between 2nd and 3rd UES,,"$2,775",upper east side,2/2
SUN BLASTED EAST VILL 2 BED DIGS - PRIME LOCATION___A STEAL!,,"$3,495",east village,2/2
Lower East Side Renovated 2 Bedroom,,"$3,499",lower east side,2/2
BRIGHT NEWLY MINTED CHELSEA 1 BED DIGS - PRIME LOCATION - RARE FIND,,"$3,495",chelsea,2/2
Huge 3BR+Office space*Must See!,,"$7,500",midtown west,2/2
"3BR - Jamaica Hills: Large 3 BR Apartment, 1.5 Baths - Near St. Johns",,"$2,450",jamica hills,2/2
NO FEE+ 2 MONTHS RENT FREE! WEST FACING*LARGE STUDIO WITH BALCONY!,,"$4,025",financial district,2/2
AVAIL. NOW! 900 SF 1 BED WITH BALCONY*DOORMAN*SOUTH/EAST VIEWS,,"$4,500",financial district,2/2
Nice 1 Bedroom Apartment,,"$2,495",east village,2/2
SUN BLASTED CHELSEA ALCOVE STUDIO - FULLY LOADED DOORMAN BLDG_A STEAL!,,"$2,595",chelsea,2/2
BRIGHT NOLITA CORNER 3 BED STUNNER__PRIME LOCATION!,,"$4,995",nolita / bowery,2/2
NO FEE DUPLEX SEAPORT LOFT STUNNER___W/D IN UNIT - ELEV BLDG - NO FEE!,,"$5,850",financial district,2/2
RARE EV 2 BED/ 1.5 BATH DUPLEX + BACKYARD_ELEV/ LNDRY/ ROOF DECK BLDG!,,"$3,495",east village,2/2
SPACIOUS LES 1 BED DIGS - PRIME LOCATION - RARE FIND,,"$2,750",lower east side,2/2
Near NYC Pet Ok Bayonne House Electric Heat Included 2 Bedroom No Fee,,"$1,889","bayonne lightrail, nyc, new york city, manhattan,jersey city",2/2
Spacious * Newly Renovated *Close to Shops And Trains,,"$1,950",crown heights,2/2
