title,bedrooms,price,location,post_time
3 WALLS OF WINDOWS * CORNER APT * LOTS OF SUNLIGHT * CENTRAL AIR/HEAT,,"$2,100",utica ave * a c & 2 3 4 5,1/29
KING SIZED ROOMS * DUPLEX 1ST & 2ND FLOOR * NO BASEMENT * BACKYARD,,"$3,300",a c trains @kingston-throop avs stop,1/29
"LIVING ROOM WITH WINDOWS * GREAT CLOSET SPACE_ROOFTOP, YARD & LAUNDRY",,"$2,400",a c trains@kingston-throop avs stop,1/29
3 WALLS OF WINDOWS * CORNER APT * LOTS OF SUNLIGHT * CENTRAL AIR/HEAT,,"$2,100",utica ave * a c & 2 3 4 5,1/29
FULL 1ST FLOOR OF A 3 STORY / 3 UNIT HOUSE * CENTRAL AIR & HEAT *,,"$3,200",j m z myrtle broadway | g train myrtle willoughby ave,1/29
HUGE RAILROAD * MULTIPLE ROOMS * WINDOWS IN KITCHEN_BACKYARD & LAUNDRY,,"$2,850","downtown brooklyn * a, c, f, r, 2, 3, 4, 5",1/29
HUGE PRE WAR * WINDOWS IN THE LIVING ROOM * SEPARATE KITCHEN & LIVING,,"$1,892","n, q, r & w trains * borough park *",1/29
PRIVATE DECK * RENOVATED HOUSE * WINDOWS * CENTRAL AIR & HEAT *,,"$3,200",j m z myrtle broadway | g train myrtle willoughby ave,1/29
LARGE PRIVATE DECK * FLOOR TO CEILING WINDOWS * DISHWASHER * LUXURY,,"$3,000",clinton hills / forte greene @g train,1/29
IN UNIT WASHER DRYER * CENTRAL AIR & HEAT * HARDWOOD FLOORS *,,"$3,200",j m z myrtle broadway | g train myrtle willoughby ave,1/29
"Beautiful 1 Bed, 1 Bath Luxury, Swimming Pool, UES",,"$4,200",upper east side,1/29
FULL LIVING ROOM WITH WINDOWS * LUXURY ELEVATOR BUILDING W GYM!,,"$3,100",clinton hills / forte greene @g train,1/29
PRIVATE BACKYARD * DUPLEX APARTMENT * HUGE FINISHED BASEMENT SPACE *,,"$3,850",wyckoff ave @l train jefferson / morgan,1/29
WASHER DRYER IN UNIT * 2 FULL BATHS * DISHWASHER * CENTRAL AIR & HEAT,,"$4,200",jefferson l * maria hernandez park,1/29
BALCONY * LUXURY ELEVATOR BUILDING * CAR PARKING * GYM_FURNISHED ROOF,,"$2,650",2 & 5 trains @church ave | b & q trains,1/29
"Stunning Luxury 2 bed, 2 bath, Washer/Dryer, Swimming Pool, UES",,"$7,550",upper east side,1/29
"No fee, 3 Bedroom, fully furnished , 20 min to Midtown Manhattan",,"$3,387",inwood / wash hts,1/29
true 3 bed back facing- 3rd floor walkup- pets ok- Roof and laundry,,"$2,943",brooklyn,1/29
Huge 3bdrm apartment in private home near bartow ave,,"$2,599",bronx,1/29
lux duplex condo in BK Little Caribbean!,,"$4,400",brooklyn little caribbean,1/29
"Gorgeous 2 bed, 2 bath Stunning Views Washer/Dryer, Swimming Pool UES",,"$7,450",upper east side,1/29
No Fee! Sun-Filled 1 Bed 1 Bath + View of Manhattan Bridge - W/D in Unit,,"$3,750",brooklyn,1/29
"Stunning Luxury 1 bed 1.5 Bath, Washer/Dryer, Swimming Pool UES",,"$5,250",upper east side,1/29
1 BEDROOM APARTMENT,,"$1,400",bronx,1/29
Junior 1Bed in Upper East Side,,"$3,600",new york,1/29
"AMAZING LOCATION! HALF Block from Maria Hernadez, Door To Fire Escape!",,"$3,100",bushwick,1/29
NewYorkCityApartments.com - FiDi - Wall St - Luxury Studio - Roof deck,,"$3,630",financial district,1/29
Amazing deal for this 1 bedroom in prime location,,"$3,050",upper west side,1/29
"Jumbo (Studio) By E/M/R Trains | Elevator/Laundry, Utilities Included",,"$1,875",rego park / forest hills / briarwood / kew gardens,1/29
Luxury 1 Bedroom Apartment in Chelsea,,"$5,995",chelsea,1/29
1 br @ Crown Heights N. HISTORIC DISTRIC BED Stuy Bushwick sunset park,,"$2,000",crown heights - bedford stuy________________________________,1/29
Luxury 2 Bedroom Apartment in Chelsea,,"$4,695",chelsea,1/29
Midtown East 1 Bedroom Apartment,,"$2,700",midtown east,1/29
Gorgeous 3 Bed with Private Balcony near Prospect Park available!,,"$2,850","flatbush, short walk from the beverly rd. 2 & 5 train lines.",1/29
1 br @ Dean Street___CROWN HEIGHTS BED Stuy Bushwick sunset park,,"$2,000",crown heights - bedford stuy________________________________,1/29
Giant Prewar Bedford Stuyvesant 2 Bedroom,,"$2,000",bedford stuyesant,1/29
NewYorkCityApartments.com - 1000+ Manhattan Listings Updated Daily,,"$5,000",midtown,1/29
Charming Prime Crown Heights Studio  Exposed Brick,,"$2,000",crown heights,1/29
"No Fee, Studio + HO, Factory Conversion, Great Amenities, G Train",,"$2,550",bed-stuy,1/29
Large 1 Bed Near Marble Hill Shopping area,,"$1,600",bronx,1/29
Lofted 2-Bath Apartment in Greenpoint,,"$4,500",greenpoint,1/29
CHEAP/LARGE 4 BDRM APT IN PRIME BUSHWICK***SUPER SUNNY***ASAP MOVE IN,,"$3,450",bushwick,1/29
Spacious 1 Bed Near Bronx zoo,,"$1,500",bronx,1/29
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/29
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,400",gowanus,1/29
LUXURY 1 BDRM APT AVAILABLE IN WILLIAMSBURG***LOTS OF AMENITIES***,,"$3,150",williamsburg,1/29
Gorgeous 3 bed 1 bath space for an amazing price!,,"$2,600",bedstuy,1/29
*Modern *Lots of Sunlight *Central A/C & Heat *Dishwasher *NO FEE!!,,"$4,000","bushwick right  @l,m, trains",1/29
DEAL ALERT SPCIOUS 2 BEDROOM IN CROWN HEIGHTS **NO FEE,,"$2,200",crownheights,1/29
"Se Renta apto de 3 habitaciones $3,000",,"$3,000",woodside,1/29
"__""L"" MORGAN_""MODERN""__X-LARGE_ 1 BEDR.___OPEN ___""LOFT""___NO FEE___",,"$4,499","williamsburg__""l"" morgan__""j & m"" flushing stop",1/29
Studio,,"$1,100",new dorp,1/29
"Se Renta : apto de 2 habitaciones ,1 piso  elmhurst",,"$2,500",elmhust,1/29
