title,bedrooms,price,location,post_time
RENT STABILIZED. True 3 Bed!! Free Utilities! (Free Electric and HIGH,,"$5,990",east village,1/15
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,,"$2,200",flatbush,1/15
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2950,,"$2,950",brooklyn,1/15
🌟 Awesome 2 Bedroom Apartment located in Bedstuy! $2500,,"$2,500",bedstuy,1/15
MASSIVE 4 BED 2 BATH IN GREAT BUSHWICK LOCATION! BIG ROOMS W/ NO FEE!,,"$3,900",bushwick,1/15
HUGE 3 BED 1.5 BATH DUPLEX IN BEDSTUY! PRIVATE YARD & SHARED LAUNDRY!,,"$3,400",bedstuy,1/15
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,,"$3,000",crown heights,1/15
*BRAND NEW PENTHOUSE UNIT W PRIVATE ROOFDECK & IN-UNIT LAUNDRY!*,,"$2,100",flatbush,1/15
Updated 2 beds/2 baths apt 4 rent in ozone park,,"$2,500",ozone park 'queen,1/15
"Massive 4 Bedroom * Gut Renovated, Washer/Dryer * Private Roof Deck!",,"$7,195",midtown west,1/15
"4 Bedroom Penthouse * 2 Balconies, Washer/Dryer * Private Roof Deck!",,"$7,495",midtown west,1/15
🛑BUSHWICK🛑AMAZING 3BR /J/M/Z Train No Fee,,"$2,850",bushwick,1/15
Large quiet newly renovated 1-bedroom,,"$3,950",upper east side,1/15
Charming Studio,,"$2,800",midtown east,1/15
📹Huge Two Bedroom__True Living room__New Reno__Closet Space Galore_📹,,"$2,400",queens village___bellerose___bayside,1/15
Beautiful Large Studio - Luxury Building  **No Fee** Steps Away From S,,"$3,150",financial district,1/15
One Bedroom Semi Basement for Rent,,"$1,800",sunnyside,1/15
"Furnished, bright, spacious 2BR Feb 1 Manhattan near universities",,"$3,175",harlem / morningside,1/15
Studio available for rent in sunnyside,,"$1,600",7 train - 40th st,1/15
Nice size Small 2 bedroom. Vacant Ready,,"$2,350",ockland garden,1/15
"Lovely large West Vil 1br, laundry, courtyard, amazing block",,"$3,995",west village,1/15
Spacious 3 bedroom apartment in a Great Crown Heights Location!!,,"$3,299",crown heights,1/15
3 bedroom across to variety coffee,,"$2,800",dekalb l bushwick,1/15
No Fee—1BR Apartment near McCarren Park w/ HUGE PRIVATE DECK,,"$3,778",williamsburg,1/15
No Fee — Charming Prime Williamsburg 3BR w. Dishwasher/Laundry in Unit,,"$5,000",williamsburg,1/15
"Small, furnished, basement apt, great walkable neighborhood",,"$1,800",east norwalk,1/15
Amazing 2 Bedroom Available... Showing this Weekend!,,"$2,650",bushwick/dekalb l,1/15
ASAP MOVE ► NO FEE ► BACK YARD + 2 BED!,,"$2,775",dekalb ave - l train,1/15
DREAM 4 BEDROOM 2 FULL BATH WASHER DRYER NO FEE,,"$3,299",☆ridgewood/bushwick☆,1/15
PERFECT 2 BOX BEDROOM APT WITH YARD   WASHER/DRYER/,,"$4,300",greenpoint williamsburg,1/15
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,100",crown heights,1/15
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$950,crown heights,1/15
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,200",bedford stuyvesant,1/15
Beautiful 2beds full Kitchen with plenty of sunlight. Close to Subway.,,"$3,495",east village,1/15
Sun Drenched Spacious 3 bedrooms 1.5 Baths.,,"$2,650",whitestone,1/15
One Brand New One Bedroom by Owner,,"$2,375",jackson heights,1/15
Luxury 3 bedroom 2 bath. HASA welcome,,"$3,000",bronx,1/15
Welcome to 445 Vanderbilt - Clinton Hill's newest boutique luxury buil,,"$3,900",clinton hill,1/15
"Real 4BR - windows in every room. Very bright, quiet",,"$3,800",bed-stuy,1/15
Proper 2-bedroom apartment with modern vintage style appliances,,"$3,800",williamsburg,1/15
modernly designed duplex apartment with a nice backyard.,,"$4,000",bushwick,1/15
Large 3 bedroom 3 bath with washer dryer inside your very own apartmen,,"$3,799",bushwick,1/15
"Gorgeous renovated apt, not cheesy its actually nice.",,"$3,650",bushwick,1/15
Huge spacious 2 bedroom Big Living room High ceiling big windows,,"$3,950",williamsburg,1/15
Huge 4 bedroom duplex apartment bedrooms with closets,,"$3,999",crown heights,1/15
"Located by tons of amazing bars, music venues and artistic spaces.",,"$3,700",williamsburg,1/15
LAUNDRY IN UNIT! DISWASHER MARBLE-STONE COUNTER-,,"$4,200",williamsburg,1/15
"2 Bed / 2 Bath in Bushwick, Brooklyn. Pets Upon Approval.",,"$4,000",bushwick,1/15
Spacious modern renovation in the heart of Crown Heights here.,,"$3,595",crown heights,1/15
"This Beautiful Four Bedroom Duplex, with a Shared Garden",,"$4,000",bushwick,1/15
"Designer, chefs kitchen - Large living room.",,"$4,000",bushwick,1/15
"Massive 3 bedroom duplex, 2 Full Baths, spacious living room and kitch",,"$3,800",bushwick,1/15
"4 Bed / 2 Bath in Bushwick, Brooklyn. All Pets Allowed",,"$3,650",bushwick,1/15
This 3BR + basement duplex has big common space with yard access,,"$4,300",bushwick,1/15
"Massive 3 bedroom duplex, 2 Full Baths, spacious living room",,"$3,600",bushwick,1/15
Modern 2 Bed in Bedstuy with Washer/Dryer in Unit! No Broker Fee!,,"$2,995",bedstuy,1/15
Elegantly Furnished 1 BR Townhouse Apt Available 5 February,,"$7,200",brooklyn heights,1/15
Bright & Spacious 1 Bedroom Duplex,,"$2,800",brooklyn,1/15
Ocean Hill MASSIVE 3 Bedroom,,"$2,600",brooklyn,1/15
STUDIO * Elevator *Laundry * Must See,,"$1,500",norwood / bedford,1/15
"New Construction STUDIO on Goldsmith St near M,R!",,"$1,600",elmhurst,1/15
"New Construction 1BR on Goldsmith St near M,R!",,"$2,200",elmhurst,1/15
"New Construction 2BR/2Bath on Goldsmith St near M,R subway!",,"$2,400",elmhurst,1/15
Whole house 4BR rental with parking + backyard!,,"$3,350",bellerose,1/15
"Large duplex - 2 br and huge finish basement - Trains - L,M",,"$3,400",bushwick,1/15
