title,bedrooms,price,location,post_time
Super Solid 2 Bed in Prime Bushwick! No Fee!,,"$2,600",bushwick,1/10
Gorgeous New 2 Bed! No Fee!,,"$3,050",bed-stuy,1/10
Luxury Studios Steps from N. Williamsburg Whole Foods!,,"$3,200",williamsburg,1/10
** LUXURY STUDIO ** GYM ** ROOFTOP ** PARKING **,,"$2,426",astoria,1/10
Hottest Section of Williamsburg - No Fee- Brand New Luxury,,"$4,700",williamsburg,1/10
Terrace_________washer &dryer unit____24/7 doorman______,,"$3,200",financial district,1/10
Renovated 1BR in 24/7 Doorman Building,,"$3,750",chinatown / lit italy,1/10
"3Bedroom 2 bath Large Duplex, laundry Apartment Still Available 2/4/23",,"$2,400","sunset hill, staten island",1/10
1 Bed Apt// Crown Heights Brownstone,,"$2,500",crown heights,1/10
TWO BEDROOM IN LUXURY BUILDING WITH WATER VIEW - NO FEE !!,,"$5,450",financial district,1/10
3BR APARTMENT FOR RENT 1fl.,,"$2,550",middle village,1/10
"Private house for rent , 2nd floor, Great area!",,"$2,900",homecrest @ b & q ave u,1/10
APARTMENT FOR RENT/ SE RENTA APARTMENTO,,"$1,800",howard beach,1/10
One bed flat!! Best of Bushwick and Bed-Stuy,,"$2,399",bushwick,1/10
TWO BED DUPLEX WITH BACKYARD! February 1 move-in!,,"$3,100",bushwick,1/10
MODERN 4 BED FLAT IN PRIME RIDGEWOOD!! Gorgeous unit with skylights!,,"$3,675",ridgewood,1/10
GORGEOUS NEW 2 BED WITH LAUNDRY IN THE UNIT!! large living room,,"$2,500",flatbush,1/10
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2950,,"$2,950",brooklyn,1/10
🌟Awesome 3 bed 2 bath in Prime Bushwick! $3200!,,"$3,200",bushwick,1/10
🌟Massive Crown Heights 3 bed 2 bath! $3250!,,"$3,250",crown heights,1/10
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,,"$2,200",flatbush,1/10
🌟 Huge Bedstuy 3 Bedroom! $3000,,"$3,000",bedstuy,1/10
🌟 Beautiful 2 Bedroom Apartment in Bushwick! $2800!,,"$2,800",bushwick,1/10
NO FEE!! DEAL. LUXURY BUILDING: 2 bed (Flex 3)+ 2 Bath. W/D in unit!!,,"$5,450",upper east side,1/10
NO FEE!! DEAL. LUXURY BUILDING: 2 bed (Flex 3)+ 2 Bath. W/D in unit!!,,"$5,450",midtown east,1/10
NO FEE!! DEAL. LUXURY BUILDING>3 bed (Flex 4). 2 Bath/ W/D in Unit. St,,"$7,300",upper east side,1/10
NO FEE!! DEAL. LUXURY BUILDING>3 bed (Flex 4). 2 Bath/ W/D in Unit. St,,"$7,300",midtown east,1/10
"NO FEE!! LUXURY BUILDING 1 BED, 24/7 DOORMAN, ELEVATOR, WASHER DRYER,",,"$4,900",financial district,1/10
"LAST 2 ROOMS AVAILABLE IN SPACIOUS BUSHWICK 4 BED, 3 BATH!!",,"$1,050","bushwick, brooklyn",1/10
2BR 1BA Sunny Top Floor In Newly Renovated Brickhouse,,"$2,500",east flatbush,1/10
1BR 1BA Sunny Top Floor In Newly Renovated Brickhouse,,"$2,000",east flatbush,1/10
3BR Flex 4BR 1300sft. Pre-War Next To Brower Park,,"$3,500",crown heights north historic district,1/10
3BR 1BA Renovated On Quiet Tree Lined Street No Fee,,"$3,645",south slope,1/10
Large 2 Bed 2 Bath/Clinton hill Amenities/GYM/Roof/Laundry,,"$3,600",clinton hill,1/10
531 #7 Gorgeous charming apartment located at Brownsville,,"$1,975",brownsville,1/10
3BR 3BA 3 Outdoor Terrace Penthouse Duplex,,"$4,850",clinton hill,1/10
Flex 2 BEDROOM IN LUXURY BUILDING WITH WATER VIEW - NO FEE !!,,"$3,840",financial district,1/10
A picture is worth a thousand words! Check this 2 bed 2 bath out!,,"$2,800",elmsford,1/10
SUNNY Studio! Laundry in building!,,"$1,675",east harlem,1/10
2 bedroom apt $3400,,"$3,400",brooklyn,1/10
